-----------------	0	-------------------
focus	0.00091658
shift	0.000916579
west	0.000916579
one	0.000832288
initi	0.000720216
releas	0.000605984
disappoint	0.000574804
plane	0.000414069
said	0.000406714
search	0.00040029
say	0.000354796
flight	0.000323871
happen	0.000238995
find	0.000238995
author	0.000238995
certainti	0.000238995
without	0.000238995
unabl	0.000238995
record	0.000238995
path	0.000192286
believ	0.000130422
divert	0.00013042
rather	0.000121578
take	0.000121578
explain	0.000121578
confirm	0.000121577
steel	0.000121577
north	0.000121577
contribut	0.000121484
british	0.000109516
day	9.88456e-05
board	9.83129e-05
went	8.97305e-05
would	8.50241e-05
scientist	7.19888e-05
belief	7.19888e-05
astronom	7.19888e-05
deliber	7.16499e-05
sever	6.68337e-05
time	6.59317e-05
respons	6.59316e-05
critic	6.59315e-05
accus	6.59315e-05
highli	6.59315e-05
conceal	6.59315e-05
south	5.90037e-05
data	5.65714e-05
member	4.9026e-05
moment	4.66049e-05
doubt	4.66049e-05
may	4.15719e-05
fail	4.14921e-05
passeng	3.30809e-05
airlin	3.30808e-05
ahead	3.30808e-05
twothird	3.30808e-05
home	3.30804e-05
china	3.30787e-05
govern	3.10851e-05
famili	2.73581e-05
malaysian	2.49033e-05
didnt	2.06406e-05
coincid	2.06405e-05
ping	1.74445e-05
sent	1.64451e-05
oper	1.42614e-05
compani	1.42614e-05
ask	1.42614e-05
theori	1.16945e-05
conspiraci	1.16945e-05
mysteri	1.16944e-05
also	1.16944e-05
nurtur	1.16944e-05
wild	1.16944e-05
-----------------	5	-------------------
deliber	0.00226811
pilot	0.00219316
whether	0.00198457
interrupt	0.0018893
messag	0.0015985
divert	0.00158062
believ	0.00158062
power	0.00154172
ping	0.00133478
given	0.0013108
come	0.0013108
scrutini	0.0013108
role	0.0013108
aircraft	0.00117169
control	0.0011606
incapacit	0.0011606
mechan	0.0011606
failur	0.0011606
suffer	0.0011606
somehow	0.0011606
regain	0.0011606
center	0.0011606
caus	0.00114362
exhaust	0.00114362
board	0.00110883
follow	0.000984014
safeti	0.000984014
defin	0.000984014
request	0.000984014
titl	0.000984014
consider	0.000984014
bureau	0.000984014
transport	0.000984014
websit	0.000984012
report	0.000979883
flight	0.00094427
struggl	0.000909755
may	0.000907111
specul	0.000889662
much	0.000878714
crash	0.000871454
could	0.000849647
australian	0.000823033
say	0.0008181
didnt	0.000813369
coincid	0.000813369
fuel	0.00077501
contribut	0.000758111
consist	0.000732449
equip	0.000671301
happen	0.000664164
without	0.000664163
certainti	0.000664163
author	0.000664163
record	0.000664163
unabl	0.000664163
find	0.000664158
hourli	0.000643541
area	0.000622353
sent	0.000604543
previou	0.000591725
plane	0.00058496
vietnam	0.000580388
search	0.00057372
commun	0.000527288
path	0.000484203
said	0.000462264
investig	0.000453544
final	0.000452818
associ	0.000389437
writer	0.000389437
sydney	0.000389437
press	0.000389437
satellit	0.00037715
west	0.000259644
shift	0.000259644
gradual	0.000259644
peninsular	0.000259644
focus	0.000259644
beij	0.000237774
initi	0.000173996
malaysia	0.000139071
data	8.89906e-05
wasnt	6.92451e-05
independ	6.9245e-05
clear	6.9245e-05
immedi	6.9245e-05
enabl	6.9245e-05
conclus	5.13276e-05
expert	5.02428e-05
would	4.79757e-05
ran	4.7123e-05
suggest	4.71227e-05
prepar	4.71226e-05
exchang	4.71226e-05
sea	4.71226e-05
obtain	4.71226e-05
paus	4.71226e-05
intern	4.03081e-05
led	4.03081e-05
-----------------	6	-------------------
malaysian	0.0020074
govern	0.0016198
intern	0.00159478
team	0.00159478
led	0.00159478
western	0.00154976
australia	0.00154976
last	0.00154976
end	0.00154976
spot	0.00154976
flew	0.00154976
militari	0.00154976
earli	0.0014165
movement	0.0014165
insist	0.0014165
reliabl	0.0014165
unpreced	0.0014165
ocean	0.00132886
indian	0.00132886
conclud	0.00122297
radar	0.0012104
inform	0.00119458
transpar	0.00118235
conclus	0.00114886
southern	0.00113785
day	0.00113698
struggl	0.00112494
situat	0.00103642
south	0.00102082
deriv	0.00101394
complex	0.00101394
base	0.00101394
jet	0.000981984
malaysia	0.00092892
calcul	0.000914025
releas	0.000857365
highli	0.000845169
conceal	0.000845168
accus	0.000845168
critic	0.000845168
respons	0.000845168
time	0.000845165
hourli	0.000791634
larg	0.000781936
brief	0.000753977
transmiss	0.000749879
fail	0.000736296
investig	0.000669023
even	0.000629852
member	0.000600619
famili	0.000567336
commun	0.000531125
sever	0.000520128
plane	0.000486056
enabl	0.000377586
independ	0.000377586
clear	0.000377586
immedi	0.000377586
wasnt	0.000377585
would	0.000299539
whether	0.000292479
replic	0.00028681
satellit	0.000283119
oper	0.000272387
compani	0.000272386
ask	0.000272385
greater	0.000258685
ap	0.000258685
jetlin	0.000258685
respond	0.000258685
239	0.000258684
45	0.000258684
demand	0.000258684
peopl	0.000258682
expert	0.000251582
british	0.000227621
also	0.000153722
wild	0.000153722
nurtur	0.000153722
mysteri	0.000153721
conspiraci	0.000153721
theori	0.000153721
—	0.000145695
raw	0.000144413
week	0.00013264
specul	0.000124326
rel	0.000120461
crash	9.92689e-05
board	9.73885e-05
tuesday	9.27005e-05
data	8.9124e-05
kuala	8.71904e-05
lumpur	8.71904e-05
determin	8.17766e-05
inmarsat	7.74004e-05
mani	7.71132e-05
assumpt	7.58095e-05
algorithm	7.58095e-05
includ	7.58091e-05
least	7.58087e-05
-----------------	7	-------------------
system	0.00276373
commun	0.00205801
determin	0.00202964
locat	0.0019229
go	0.0017395
never	0.0017395
track	0.0017395
els	0.0017395
meant	0.0017395
disabl	0.0017395
satellit	0.00167672
direct	0.0015572
measur	0.0015572
frequenc	0.0015572
signal	0.0015572
transmiss	0.00152047
plane	0.00145866
path	0.00139993
log	0.00136984
technic	0.00136984
sent	0.00130977
noth	0.00130878
investig	0.00120656
consist	0.00111292
tuesday	0.00101298
factor	0.000961451
fix	0.000961451
perform	0.000961451
amount	0.00096145
consid	0.00096145
known	0.00096145
data	0.000669767
fuel	0.000645975
south	0.000633656
board	0.000587059
final	0.000574141
larg	0.000521661
releas	0.000486421
topographi	0.00048598
depth	0.00048598
unknown	0.000485979
aircraft	0.000362074
area	0.000345128
earlier	0.000279998
interview	0.000279998
chief	0.000279998
mark	0.000279998
confid	0.000279997
cnn	0.000279994
hourli	0.00019867
week	0.000193659
engin	0.000192279
base	0.000163911
deriv	0.000163911
complex	0.000163911
inmarsat	0.00015226
brief	0.000139588
conclus	0.000137962
ping	0.000132399
calcul	0.000108842
messag	9.55806e-05
didnt	7.96984e-05
coincid	7.96983e-05
said	5.55073e-05
previou	3.01548e-05
australian	2.525e-05
request	2.475e-05
bureau	2.475e-05
consider	2.475e-05
defin	2.475e-05
titl	2.47499e-05
follow	2.47498e-05
safeti	2.47497e-05
websit	2.47495e-05
transport	2.47495e-05
respond	1.88108e-05
239	1.88108e-05
greater	1.88107e-05
ap	1.88107e-05
jetlin	1.88105e-05
45	1.88102e-05
demand	1.88091e-05
peopl	1.88078e-05
report	1.3401e-05
includ	9.4182e-06
assumpt	9.4182e-06
algorithm	9.41736e-06
least	9.41667e-06
initi	5.75432e-06
reaction	5.66086e-06
sea	5.12993e-06
obtain	5.12992e-06
paus	5.12991e-06
suggest	5.1299e-06
prepar	5.1297e-06
exchang	5.12965e-06
ran	5.12265e-06
oper	3.73701e-06
compani	3.73697e-06
ask	3.73671e-06
-----------------	8	-------------------
stuff	0.00289247
import	0.00289246
two	0.00180381
rest	0.00180381
nois	0.00180381
probabl	0.00180381
doesnt	0.00168545
add	0.00168545
valu	0.00168545
understand	0.00168545
lot	0.00144951
whole	0.00144951
research	0.00144951
intens	0.00144951
michael	0.00144951
take	0.0014356
explain	0.0014356
rather	0.0014356
steel	0.0014356
confirm	0.0014356
north	0.0014356
belief	0.0013142
astronom	0.0013142
scientist	0.0013142
would	0.00123396
may	0.00119885
three	0.00119299
went	0.00113348
british	0.0011243
day	0.00112056
page	0.00106602
know	0.00103928
calcul	0.000994949
engin	0.000945673
south	0.000928445
reaction	0.000749323
said	0.000628744
posit	0.000579344
tuesday	0.000559729
initi	0.000555523
disappoint	0.00053026
aircraft	0.00048909
data	0.000459408
satellit	0.000333392
replic	0.000208979
exercis	0.000203104
math	0.000203104
tri	0.000203104
room	0.000203104
blog	0.000203103
physicist	0.000203103
intellectu	0.000203103
internet	0.000203103
chat	0.000203103
around	0.000203103
either	0.000203103
help	0.000203101
ago	0.000160886
10	0.000160885
nine	0.000160885
conceiv	0.000160885
miss	0.000145241
contribut	0.000137993
use	0.000137494
transpar	0.000133328
rel	0.000131719
could	0.00011671
one	0.00010642
see	9.23229e-05
reason	8.55265e-05
exhaust	6.57232e-05
caus	6.57213e-05
investig	6.3057e-05
interrupt	5.19133e-05
immedi	5.17136e-05
enabl	5.17136e-05
wasnt	5.17133e-05
clear	5.17131e-05
independ	5.17129e-05
week	4.14611e-05
least	3.61777e-05
assumpt	3.61776e-05
algorithm	3.61769e-05
includ	3.61768e-05
fuel	2.74442e-05
conclus	2.17814e-05
releas	1.92669e-05
led	1.24513e-05
team	1.24511e-05
intern	1.24505e-05
whether	1.12643e-05
fail	8.74408e-06
peopl	8.43941e-06
demand	8.43935e-06
239	8.43933e-06
jetlin	8.43932e-06
ap	8.43931e-06
greater	8.43929e-06
respond	8.43875e-06
45	8.43872e-06
-----------------	9	-------------------
check	0.00395861
flight	0.00246482
inmarsat	0.00150688
doubt	0.001354
moment	0.001354
make	0.00131954
sure	0.00131954
done	0.00131954
number	0.00131954
parti	0.00131954
work	0.00131954
right	0.00131953
got	0.00131953
mani	0.00128899
say	0.00121076
previou	0.0010975
help	0.00109636
either	0.00109636
chat	0.00109636
physicist	0.00109636
blog	0.00109636
room	0.00109636
intellectu	0.00109636
math	0.00109636
internet	0.00109636
exercis	0.00109635
tri	0.00109635
around	0.00109635
air	0.00107004
reason	0.00102827
data	0.000985748
confid	0.000942338
chief	0.000942338
interview	0.000942337
mark	0.000942337
earlier	0.000942337
cnn	0.000942321
replic	0.000939408
contribut	0.000921021
miss	0.000822
rel	0.000815398
transpar	0.00081322
use	0.000806966
scientist	0.000783554
astronom	0.000783554
belief	0.000783554
engin	0.00071484
locat	0.000643517
week	0.000603124
aircraft	0.000539244
reaction	0.000531432
said	0.000492392
initi	0.00048244
posit	0.000395694
board	0.000333701
plane	0.000325372
tuesday	0.000324881
known	0.000321759
consid	0.000321759
amount	0.000321759
perform	0.000321758
factor	0.000321758
fix	0.000321758
investig	0.000313829
determin	0.00026408
find	0.000221635
without	0.000221635
record	0.000221635
unabl	0.000221634
certainti	0.000221634
author	0.000221634
happen	0.000221622
final	0.000180635
fuel	0.000162623
south	0.000124756
satellit	0.00011452
believ	0.000112946
divert	0.000112945
intens	7.12429e-05
michael	7.12427e-05
research	7.12424e-05
whole	7.12417e-05
lot	7.12385e-05
ping	7.1077e-05
west	6.65362e-05
shift	6.65362e-05
gradual	6.65361e-05
peninsular	6.65361e-05
focus	6.65361e-05
peopl	6.59316e-05
demand	6.59314e-05
45	6.59313e-05
respond	6.59312e-05
jetlin	6.59312e-05
239	6.59312e-05
greater	6.59312e-05
ap	6.59311e-05
deliber	5.1017e-05
path	4.88005e-05
coincid	4.85194e-05
