-----------------	0	-------------------
help	0.0130578
boy	0.0130495
counter	0.0130495
inventori	0.0130495
add	0.0130468
drop	0.0130456
list	0.0130357
produc	0.012996
decad	0.012972
plane	0.0129273
type	0.012927
there	0.012637
appar	0.0125047
cannib	0.012021
fleet	0.0120165
scientist	0.0117128
dubai	0.0114795
logic	0.0114616
sale	0.0114332
garag	0.0114332
broken	0.0114285
control	0.0112932
internet	0.0111469
jason	0.0111385
everywher	0.0108987
author	0.0108974
state	0.0107039
havent	0.0106887
compon	0.0106371
clearli	0.0104499
hijack	0.0103939
sustain	0.0103688
maximum	0.01034
next	0.0103396
doesnt	0.0102337
okay	0.0101455
publicli	0.0100529
arent	0.0100315
that	0.0100294
buy	0.0099607
long	0.00979054
obvious	0.00975945
vin	0.00970996
quicker	0.00970996
analog	0.00970996
auto	0.00970996
-----------------	7	-------------------
could	0.121598
piec	0.0872096
plant	0.0867747
year	0.0558168
take	0.0547461
wing	0.0442389
anyth	0.0438868
question	0.0354771
figur	0.0353431
malaysian	0.0334322
old	0.0325373
island	0.030656
passeng	0.0281935
month	0.0281536
would	0.0275346
look	0.0274147
solv	0.0264658
2	0.0254869
beach	0.0252407
ocean	0.0251416
place	0.0251351
long	0.0250307
remot	0.0248782
think	0.0245901
either	0.0245742
swim	0.0237467
came	0.0228675
mysteri	0.0228631
live	0.0226522
isnt	0.0224006
need	0.0223879
somewher	0.0212305
shore	0.0209366
access	0.0209248
found	0.0208619
hell	0.0207812
havent	0.0197709
yet	0.0195834
there	0.019561
tell	0.0195375
aircraft	0.0193375
anyon	0.0188128
rel	0.0187968
today	0.0186273
survivor	0.0184482
sorri	0.0180093
wonder	0.0178696
current	0.0177008
land	0.0174288
calcul	0.0174046
across	0.0173729
revers	0.0173724
bond	0.0173623
underwat	0.0173169
jame	0.0172208
guy	0.0170349
guess	0.0169944
titan	0.0167463
near	0.0162914
plane	0.0162385
1	0.015807
stori	0.0149892
luggag	0.0148593
make	0.0148149
nobodi	0.0143798
airplan	0.0142527
mark	0.0136624
tag	0.0132866
case	0.0131751
aliv	0.0131444
new	0.0121159
cannib	0.0119767
fleet	0.0119714
dozen	0.0115654
125	0.0115078
cold	0.0115035
confirm	0.0114911
extend	0.0113805
shoot	0.0113503
gilligan	0.0113234
suitcas	0.0112807
mh	0.0112235
unwil	0.0112235
shouldnt	0.011215
publicli	0.0111211
otherwis	0.0106819
grief	0.0106459
conclus	0.0106387
appar	0.0104189
attach	0.0102432
float	0.0100391
complet	0.00996542
report	0.00975602
forev	0.00972083
proof	0.00971785
print	0.00968876
ok	0.00967097
fashion	0.00967043
disbelief	0.00967043
flaperon	0.00957095
-----------------	8	-------------------
conspiraci	0.035088
hope	0.0304666
dont	0.0284242
less	0.0268921
ever	0.0257892
tinfoil	0.0250778
hat	0.0250778
move	0.0250086
respect	0.0246972
agre	0.0242898
prove	0.0239403
shouldnt	0.0238119
stupid	0.0237511
hold	0.0234974
end	0.0232501
experi	0.0232412
yeah	0.023162
dead	0.0223323
libtard	0.0222024
like	0.0222008
get	0.0221943
made	0.0221443
much	0.0200416
thing	0.019986
cling	0.0199349
got	0.019873
sadli	0.0197356
malay	0.0193644
peopl	0.0192666
furiou	0.0190795
make	0.0189417
intellectu	0.0188683
food	0.0188443
laugh	0.0187336
sensit	0.0187235
nope	0.0184241
ill	0.0182694
reason	0.0180576
brand	0.0180032
read	0.0176366
somewher	0.0176231
wasnt	0.0175874
mean	0.0175606
gener	0.0175293
delusion	0.0174045
even	0.0173537
time	0.0171687
stop	0.0171079
ccp	0.0171037
suspect	0.0168568
wreck	0.0163756
weird	0.0163751
lead	0.0163082
incid	0.0160092
theorist	0.0159001
lie	0.0158054
parent	0.0157246
keep	0.015699
im	0.0156978
stuff	0.0155212
realli	0.0151523
gone	0.0151478
locat	0.0151298
complex	0.0151131
past	0.015032
long	0.0149949
almost	0.0149271
type	0.0148042
backward	0.0146596
voyag	0.0145333
trembl	0.0145014
fear	0.0144926
superior	0.0144906
obvious	0.0144824
coupl	0.0141645
3	0.0140444
steel	0.0140199
ye	0.0139386
odd	0.0138638
stori	0.0138306
thought	0.0137887
bathtub	0.0137857
rubber	0.0137857
thank	0.0137609
nautic	0.0137517
fire	0.0136952
pleas	0.013614
huh	0.0135824
agenda	0.0134707
trump	0.0134294
corpor	0.0134172
wow	0.0133785
ocean	0.013266
tight	0.0132657
size	0.0132544
comment	0.0132321
best	0.0132235
jesu	0.01316
christ	0.01316
chees	0.0131145
-----------------	9	-------------------
money	0.142719
govern	0.100962
still	0.0808268
anguish	0.0657805
chines	0.0644224
tv	0.0623031
airlin	0.0619278
suppos	0.0590846
mostli	0.058472
squeez	0.0584592
wail	0.0584592
mental	0.0584319
see	0.0561392
that	0.0455204
think	0.0425974
vega	0.0293772
boe	0.0251777
lie	0.0196867
around	0.0176867
agre	0.0142947
fair	0.0129085
gone	0.0121264
shot	0.0120469
malaysia	0.011478
wait	0.0105161
op	0.0104301
let	0.0104277
flight	0.0103493
media	0.0100827
fli	0.0100629
watch	0.0100239
well	0.00951819
jfk	0.00938142
inspect	0.00928686
step	0.00927434
pay	0.00905559
agenc	0.00905104
entiti	0.00899228
stop	0.00864531
small	0.00862273
911	0.00859258
took	0.00853326
abl	0.00832908
million	0.00806569
end	0.00745999
fault	0.00741934
breath	0.00726118
deal	0.00718147
mao	0.00716346
cri	0.00716346
accid	0.00715836
sue	0.00715618
luggag	0.00702384
settlement	0.00701331
xi	0.00699927
30	0.0069931
much	0.0069612
kill	0.00686866
ntsb	0.00672719
enough	0.00649997
big	0.00637139
water	0.00630881
throw	0.0062279
island	0.00612345
analys	0.00610139
fortun	0.00609413
arm	0.00607233
wealth	0.00607095
mr	0.00606785
rais	0.00606466
spent	0.00606292
tragic	0.00605563
owe	0.00603457
tell	0.00602264
nobodi	0.00601704
man	0.00596642
taken	0.00583311
shown	0.00576639
wing	0.00576153
nation	0.00575401
victim	0.00571302
coupl	0.00567329
flaperon	0.00550162
attach	0.00527102
son	0.00514803
lost	0.0049013
what	0.00484445
searcher	0.00479104
find	0.00476406
forc	0.00476266
bs	0.00473241
action	0.00466627
cattl	0.00458726
girl	0.00458726
human	0.00458706
play	0.00442007
ww2	0.00435733
disappoint	0.00435361
clau	0.0041868
santa	0.00418671
